Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Duration [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]
358220	630	630	977	20
358230	630	630	977	20
358240	630	630	977	20
358250	630	630	977	20
358260	630	630	977	20
358270	630	630	977	20
358280	630	630	977	20
358290	630	630	977	20
358300	630	630	977	20
358310	630	630	977	20
358320	630	630	977	20
358330	630	630	977	20
358340	630	630	977	20
358350	630	630	977	20
358360	630	630	977	20
358370	630	630	977	20
358380	630	630	977	20
358390	630	630	977	20
358400	630	630	977	20
358410	630	630	977	20
358420	630	630	977	20
358430	630	630	977	20
358440	630	630	977	20
358450	630	630	977	20
358460	630	630	977	20
358470	630	630	977	20
358480	630	630	977	20
358510	570	570	996	63
358520	570	570	996	63
358530	570	570	996	63
358540	570	570	996	63
358550	570	570	996	63
358560	570	570	996	63
358570	570	570	996	63
358580	570	570	996	63
358590	570	570	996	63
358600	570	570	996	63
358610	570	570	996	63
358620	570	570	996	63
358630	570	570	996	63
358640	570	570	996	63
358650	570	570	996	63
358660	570	570	996	63
358670	570	570	996	63
358680	570	570	996	63
358690	570	570	996	63
358699	570	570	996	63
358710	570	570	996	63
358720	570	570	996	63
358730	570	570	996	63
358739	570	570	996	63
358749	570	570	996	63
358759	570	570	996	63
358769	570	570	996	63
358779	570	570	996	63
358789	570	570	996	63
358799	570	570	996	63
358809	570	570	996	63
358819	570	570	996	63
358829	570	570	996	63
358839	570	570	996	63
358849	570	570	996	63
358859	570	570	996	63
358869	570	570	996	63
358879	570	570	996	63
358889	570	570	996	63
358899	570	570	996	63
358909	570	570	996	63
358919	570	570	996	63
358929	570	570	996	63
358939	570	570	996	63
358949	570	570	996	63
358959	570	570	996	63
358969	570	570	996	63
358979	570	570	996	63
358989	570	570	996	63
358999	570	570	996	63
359009	570	570	996	63
359019	570	570	996	63
359029	570	570	996	63
359039	570	570	996	63
359049	570	570	996	63
359059	570	570	996	63
359069	570	570	996	63
359109	330	330	966	92
359119	330	330	966	92
359129	330	330	966	92
359139	330	330	966	92
359149	330	330	966	92
359159	330	330	966	92
359169	330	330	966	92
359179	330	330	966	92
359189	330	330	966	92
359199	330	330	966	92
359209	330	330	966	92
359219	330	330	966	92
359229	330	330	966	92
359239	330	330	966	92
359249	330	330	966	92
359259	330	330	966	92
359269	330	330	966	92
359279	330	330	966	92
359289	330	330	966	92
359299	330	330	966	92
359309	330	330	966	92
359319	330	330	966	92
359329	330	330	966	92
359339	330	330	966	92
359349	330	330	966	92
359359	330	330	966	92
359369	330	330	966	92
359379	330	330	966	92
359389	330	330	966	92
359399	330	330	966	92
359409	330	330	966	92
359419	330	330	966	92
359429	330	330	966	92
359459	510	510	986	66
359469	510	510	986	66
359479	510	510	986	66
359489	510	510	986	66
359499	510	510	986	66
359509	510	510	986	66
359519	510	510	986	66
359529	510	510	986	66
359539	510	510	986	66
359549	510	510	986	66
359559	510	510	986	66
359569	510	510	986	66
359579	510	510	986	66
359589	510	510	986	66
359599	510	510	986	66
359609	510	510	986	66
359619	510	510	986	66
359629	510	510	986	66
359639	510	510	986	66
359649	510	510	986	66
359659	510	510	986	66
359669	510	510	986	66
359679	510	510	986	66
359689	510	510	986	66
359699	510	510	986	66
359709	510	510	986	66
359719	510	510	986	66
359729	510	510	986	66
359739	510	510	986	66
359749	510	510	986	66
359759	510	510	986	66
359769	510	510	986	66
359779	510	510	986	66
359789	510	510	986	66
359799	510	510	986	66
359809	510	510	986	66
359819	510	510	986	66
359829	510	510	986	66
359839	510	510	986	66
359849	510	510	986	66
359859	510	510	986	66
359869	510	510	986	66
359879	510	510	986	66
359889	510	510	986	66
359899	510	510	986	66
359909	510	510	986	66
359919	510	510	986	66
359929	510	510	986	66
359939	510	510	986	66
359949	510	510	986	66
359959	510	510	986	66
360009	200	200	986	79
360019	200	200	986	79
360029	200	200	986	79
360039	200	200	986	79
360049	200	200	986	79
360059	200	200	986	79
360069	200	200	986	79
360079	200	200	986	79
360089	200	200	986	79
360099	200	200	986	79
360109	200	200	986	79
360119	200	200	986	79
360129	200	200	986	79
360139	200	200	986	79
360149	200	200	986	79
360159	200	200	986	79
360169	200	200	986	79
360179	200	200	986	79
360189	200	200	986	79
360199	200	200	986	79
360229	220	220	983	117
360239	220	220	983	117
360249	220	220	983	117
360259	220	220	983	117
360269	220	220	983	117
360279	220	220	983	117
360289	220	220	983	117
360299	220	220	983	117
360309	220	220	983	117
360319	220	220	983	117
360329	220	220	983	117
360339	220	220	983	117
360349	220	220	983	117
360359	220	220	983	117
360369	220	220	983	117
360379	220	220	983	117
360389	220	220	983	117
360399	220	220	983	117
360409	220	220	983	117
360418	220	220	983	117
360428	220	220	983	117
360439	220	220	983	117
360578	100	100	936	379
360588	100	100	936	379
360598	100	100	936	379
360608	100	100	936	379
360618	100	100	936	379
360628	100	100	936	379
360638	100	100	936	379
360648	100	100	936	379
360658	100	100	936	379
360668	100	100	936	379
360798	150	150	921	458
360808	150	150	921	458
360818	150	150	921	458
360828	150	150	921	458
360838	150	150	921	458
360848	150	150	921	458
360858	150	150	921	458
360868	150	150	921	458
360878	150	150	921	458
360888	150	150	921	458
360898	150	150	921	458
360908	150	150	921	458
360918	150	150	921	458
360928	150	150	921	458
360938	150	150	921	458
361028	570	570	919	457
361038	570	570	919	457
361048	570	570	919	457
361058	570	570	919	457
361068	570	570	919	457
361078	570	570	919	457
361088	570	570	919	457
361098	570	570	919	457
361108	570	570	919	457
361118	570	570	919	457
361128	570	570	919	457
361138	570	570	919	457
361148	570	570	919	457
361158	570	570	919	457
361168	570	570	919	457
361178	570	570	919	457
361188	570	570	919	457
361198	570	570	919	457
361208	570	570	919	457
361218	570	570	919	457
361228	570	570	919	457
361238	570	570	919	457
361248	570	570	919	457
361258	570	570	919	457
361268	570	570	919	457
361278	570	570	919	457
361288	570	570	919	457
361298	570	570	919	457
361308	570	570	919	457
361318	570	570	919	457
361328	570	570	919	457
361338	570	570	919	457
361348	570	570	919	457
361358	570	570	919	457
361368	570	570	919	457
361378	570	570	919	457
361388	570	570	919	457
361398	570	570	919	457
361408	570	570	919	457
361418	570	570	919	457
361428	570	570	919	457
361438	570	570	919	457
361448	570	570	919	457
361458	570	570	919	457
361468	570	570	919	457
361478	570	570	919	457
361488	570	570	919	457
361498	570	570	919	457
361508	570	570	919	457
361518	570	570	919	457
361528	570	570	919	457
361538	570	570	919	457
361548	570	570	919	457
361558	570	570	919	457
361568	570	570	919	457
361578	570	570	919	457
361588	570	570	919	457
361618	1099	1099	939	445
361628	1099	1099	939	445
361638	1099	1099	939	445
361648	1099	1099	939	445
361658	1099	1099	939	445
361668	1099	1099	939	445
361678	1099	1099	939	445
361688	1099	1099	939	445
361698	1099	1099	939	445
361708	1099	1099	939	445
361718	1099	1099	939	445
361728	1099	1099	939	445
361738	1099	1099	939	445
361748	1099	1099	939	445
361758	1099	1099	939	445
361768	1099	1099	939	445
361778	1099	1099	939	445
361788	1099	1099	939	445
361798	1099	1099	939	445
361808	1099	1099	939	445
361818	1099	1099	939	445
361828	1099	1099	939	445
361838	1099	1099	939	445
361848	1099	1099	939	445
361858	1099	1099	939	445
361868	1099	1099	939	445
361878	1099	1099	939	445
361888	1099	1099	939	445
361898	1099	1099	939	445
361908	1099	1099	939	445
361918	1099	1099	939	445
361928	1099	1099	939	445
361938	1099	1099	939	445
361948	1099	1099	939	445
361958	1099	1099	939	445
361968	1099	1099	939	445
361978	1099	1099	939	445
361988	1099	1099	939	445
361998	1099	1099	939	445
362008	1099	1099	939	445
362018	1099	1099	939	445
362028	1099	1099	939	445
362038	1099	1099	939	445
362048	1099	1099	939	445
362058	1099	1099	939	445
362068	1099	1099	939	445
362078	1099	1099	939	445
362088	1099	1099	939	445
362098	1099	1099	939	445
362108	1099	1099	939	445
362118	1099	1099	939	445
362127	1099	1099	939	445
362137	1099	1099	939	445
362147	1099	1099	939	445
362157	1099	1099	939	445
362167	1099	1099	939	445
362177	1099	1099	939	445
362187	1099	1099	939	445
362197	1099	1099	939	445
362207	1099	1099	939	445
362217	1099	1099	939	445
362227	1099	1099	939	445
362237	1099	1099	939	445
362247	1099	1099	939	445
362257	1099	1099	939	445
362267	1099	1099	939	445
362277	1099	1099	939	445
362287	1099	1099	939	445
362297	1099	1099	939	445
362307	1099	1099	939	445
362317	1099	1099	939	445
362327	1099	1099	939	445
362337	1099	1099	939	445
362347	1099	1099	939	445
362357	1099	1099	939	445
362367	1099	1099	939	445
362377	1099	1099	939	445
362387	1099	1099	939	445
362397	1099	1099	939	445
362407	1099	1099	939	445
362417	1099	1099	939	445
362427	1099	1099	939	445
362437	1099	1099	939	445
362447	1099	1099	939	445
362457	1099	1099	939	445
362467	1099	1099	939	445
362477	1099	1099	939	445
362487	1099	1099	939	445
362497	1099	1099	939	445
362507	1099	1099	939	445
362517	1099	1099	939	445
362527	1099	1099	939	445
362537	1099	1099	939	445
362547	1099	1099	939	445
362557	1099	1099	939	445
362567	1099	1099	939	445
362577	1099	1099	939	445
362587	1099	1099	939	445
362597	1099	1099	939	445
362607	1099	1099	939	445
362617	1099	1099	939	445
362627	1099	1099	939	445
362637	1099	1099	939	445
362647	1099	1099	939	445
362657	1099	1099	939	445
362667	1099	1099	939	445
362677	1099	1099	939	445
362687	1099	1099	939	445
362697	1099	1099	939	445
362707	1099	1099	939	445
362757	780	780	966	387
362767	780	780	966	387
362777	780	780	966	387
362787	780	780	966	387
362797	780	780	966	387
362807	780	780	966	387
362817	780	780	966	387
362827	780	780	966	387
362837	780	780	966	387
362847	780	780	966	387
362857	780	780	966	387
362867	780	780	966	387
362877	780	780	966	387
362887	780	780	966	387
362897	780	780	966	387
362907	780	780	966	387
362917	780	780	966	387
362927	780	780	966	387
362937	780	780	966	387
362947	780	780	966	387
362957	780	780	966	387
362967	780	780	966	387
362977	780	780	966	387
362987	780	780	966	387
362997	780	780	966	387
363007	780	780	966	387
363017	780	780	966	387
363027	780	780	966	387
363037	780	780	966	387
363047	780	780	966	387
363057	780	780	966	387
363067	780	780	966	387
363077	780	780	966	387
363087	780	780	966	387
363097	780	780	966	387
363107	780	780	966	387
363117	780	780	966	387
363127	780	780	966	387
363137	780	780	966	387
363147	780	780	966	387
363157	780	780	966	387
363167	780	780	966	387
363177	780	780	966	387
363187	780	780	966	387
363197	780	780	966	387
363207	780	780	966	387
363217	780	780	966	387
363227	780	780	966	387
363237	780	780	966	387
363247	780	780	966	387
363257	780	780	966	387
363267	780	780	966	387
363277	780	780	966	387
363287	780	780	966	387
363297	780	780	966	387
363307	780	780	966	387
363317	780	780	966	387
363327	780	780	966	387
363337	780	780	966	387
363347	780	780	966	387
363357	780	780	966	387
363367	780	780	966	387
363377	780	780	966	387
363387	780	780	966	387
363397	780	780	966	387
363407	780	780	966	387
363417	780	780	966	387
363427	780	780	966	387
363437	780	780	966	387
363447	780	780	966	387
363457	780	780	966	387
363467	780	780	966	387
363477	780	780	966	387
363487	780	780	966	387
363497	780	780	966	387
363507	780	780	966	387
363517	780	780	966	387
363527	780	780	966	387
363567	80	80	941	454
363577	80	80	941	454
363587	80	80	941	454
363597	80	80	941	454
363607	80	80	941	454
363617	80	80	941	454
363627	80	80	941	454
363637	80	80	941	454
363707	170	170	950	479
363717	170	170	950	479
363727	170	170	950	479
363737	170	170	950	479
363747	170	170	950	479
363757	170	170	950	479
363767	170	170	950	479
363777	170	170	950	479
363786	170	170	950	479
363796	170	170	950	479
363806	170	170	950	479
363816	170	170	950	479
363826	170	170	950	479
363836	170	170	950	479
363846	170	170	950	479
363856	170	170	950	479
363866	170	170	950	479
363936	160	160	958	505
363946	160	160	958	505
363956	160	160	958	505
363966	160	160	958	505
363976	160	160	958	505
363986	160	160	958	505
363996	160	160	958	505
364006	160	160	958	505
364016	160	160	958	505
364026	160	160	958	505
364036	160	160	958	505
364046	160	160	958	505
364056	160	160	958	505
364066	160	160	958	505
364076	160	160	958	505
364086	160	160	958	505
364256	130	130	966	407
364266	130	130	966	407
364276	130	130	966	407
364286	130	130	966	407
364296	130	130	966	407
364306	130	130	966	407
364316	130	130	966	407
364326	130	130	966	407
364336	130	130	966	407
364346	130	130	966	407
364356	130	130	966	407
364366	130	130	966	407
364376	130	130	966	407
364546	180	180	958	508
364556	180	180	958	508
364566	180	180	958	508
364576	180	180	958	508
364586	180	180	958	508
364596	180	180	958	508
364606	180	180	958	508
364616	180	180	958	508
364626	180	180	958	508
364636	180	180	958	508
364646	180	180	958	508
364656	180	180	958	508
364666	180	180	958	508
364676	180	180	958	508
364686	180	180	958	508
364696	180	180	958	508
364706	180	180	958	508
364716	180	180	958	508
365236	230	230	966	397
365246	230	230	966	397
365256	230	230	966	397
365266	230	230	966	397
365276	230	230	966	397
365286	230	230	966	397
365296	230	230	966	397
365306	230	230	966	397
365316	230	230	966	397
365326	230	230	966	397
365336	230	230	966	397
365346	230	230	966	397
365356	230	230	966	397
365366	230	230	966	397
365376	230	230	966	397
365386	230	230	966	397
365396	230	230	966	397
365406	230	230	966	397
365416	230	230	966	397
365426	230	230	966	397
365436	230	230	966	397
365446	230	230	966	397
365456	230	230	966	397
365805	250	250	976	393
365815	250	250	976	393
365825	250	250	976	393
365835	250	250	976	393
365845	250	250	976	393
365855	250	250	976	393
365865	250	250	976	393
365875	250	250	976	393
365885	250	250	976	393
365895	250	250	976	393
365905	250	250	976	393
365915	250	250	976	393
365925	250	250	976	393
365935	250	250	976	393
365945	250	250	976	393
365955	250	250	976	393
365965	250	250	976	393
365975	250	250	976	393
365985	250	250	976	393
365995	250	250	976	393
366005	250	250	976	393
366015	250	250	976	393
366025	250	250	976	393
366035	250	250	976	393
366045	250	250	976	393
366075	260	260	983	373
366085	260	260	983	373
366095	260	260	983	373
366105	260	260	983	373
366115	260	260	983	373
366125	260	260	983	373
366135	260	260	983	373
366145	260	260	983	373
366155	260	260	983	373
366165	260	260	983	373
366175	260	260	983	373
366185	260	260	983	373
366195	260	260	983	373
366205	260	260	983	373
366215	260	260	983	373
366225	260	260	983	373
366235	260	260	983	373
366245	260	260	983	373
366255	260	260	983	373
366265	260	260	983	373
366275	260	260	983	373
366285	260	260	983	373
366295	260	260	983	373
366305	260	260	983	373
366315	260	260	983	373
366325	260	260	983	373
366355	90	90	979	389
366365	90	90	979	389
366375	90	90	979	389
366385	90	90	979	389
366395	90	90	979	389
366405	90	90	979	389
366415	90	90	979	389
366425	90	90	979	389
366435	90	90	979	389
366485	230	230	968	395
366495	230	230	968	395
366505	230	230	968	395
366515	230	230	968	395
366525	230	230	968	395
366535	230	230	968	395
366545	230	230	968	395
366555	230	230	968	395
366565	230	230	968	395
366575	230	230	968	395
366585	230	230	968	395
366595	230	230	968	395
366605	230	230	968	395
366615	230	230	968	395
366625	230	230	968	395
366635	230	230	968	395
366645	230	230	968	395
366655	230	230	968	395
366665	230	230	968	395
366675	230	230	968	395
366685	230	230	968	395
366695	230	230	968	395
366705	230	230	968	395
366755	2399	2399	981	408
366765	2399	2399	981	408
366775	2399	2399	981	408
366785	2399	2399	981	408
366795	2399	2399	981	408
366805	2399	2399	981	408
366815	2399	2399	981	408
366825	2399	2399	981	408
366835	2399	2399	981	408
366845	2399	2399	981	408
366855	2399	2399	981	408
366865	2399	2399	981	408
366875	2399	2399	981	408
366885	2399	2399	981	408
366895	2399	2399	981	408
366905	2399	2399	981	408
366915	2399	2399	981	408
366925	2399	2399	981	408
366935	2399	2399	981	408
366945	2399	2399	981	408
366955	2399	2399	981	408
366965	2399	2399	981	408
366975	2399	2399	981	408
366985	2399	2399	981	408
366995	2399	2399	981	408
367005	2399	2399	981	408
367015	2399	2399	981	408
367025	2399	2399	981	408
367035	2399	2399	981	408
367045	2399	2399	981	408
367055	2399	2399	981	408
367065	2399	2399	981	408
367075	2399	2399	981	408
367085	2399	2399	981	408
367095	2399	2399	981	408
367105	2399	2399	981	408
367115	2399	2399	981	408
367125	2399	2399	981	408
367135	2399	2399	981	408
367145	2399	2399	981	408
367155	2399	2399	981	408
367165	2399	2399	981	408
367174	2399	2399	981	408
367184	2399	2399	981	408
367194	2399	2399	981	408
367205	2399	2399	981	408
367214	2399	2399	981	408
367224	2399	2399	981	408
367234	2399	2399	981	408
367244	2399	2399	981	408
367254	2399	2399	981	408
367264	2399	2399	981	408
367274	2399	2399	981	408
367284	2399	2399	981	408
367294	2399	2399	981	408
367304	2399	2399	981	408
367314	2399	2399	981	408
367324	2399	2399	981	408
367334	2399	2399	981	408
367344	2399	2399	981	408
367354	2399	2399	981	408
367364	2399	2399	981	408
367374	2399	2399	981	408
367384	2399	2399	981	408
367394	2399	2399	981	408
367404	2399	2399	981	408
367414	2399	2399	981	408
367424	2399	2399	981	408
367434	2399	2399	981	408
367444	2399	2399	981	408
367454	2399	2399	981	408
367464	2399	2399	981	408
367474	2399	2399	981	408
367484	2399	2399	981	408
367494	2399	2399	981	408
367504	2399	2399	981	408
367514	2399	2399	981	408
367524	2399	2399	981	408
367534	2399	2399	981	408
367544	2399	2399	981	408
367554	2399	2399	981	408
367564	2399	2399	981	408
367574	2399	2399	981	408
367584	2399	2399	981	408
367594	2399	2399	981	408
367604	2399	2399	981	408
367614	2399	2399	981	408
367624	2399	2399	981	408
367634	2399	2399	981	408
367644	2399	2399	981	408
367654	2399	2399	981	408
367664	2399	2399	981	408
367674	2399	2399	981	408
367684	2399	2399	981	408
367694	2399	2399	981	408
367704	2399	2399	981	408
367714	2399	2399	981	408
367724	2399	2399	981	408
367734	2399	2399	981	408
367744	2399	2399	981	408
367754	2399	2399	981	408
367764	2399	2399	981	408
367774	2399	2399	981	408
367784	2399	2399	981	408
367794	2399	2399	981	408
367804	2399	2399	981	408
367814	2399	2399	981	408
367824	2399	2399	981	408
367834	2399	2399	981	408
367844	2399	2399	981	408
367854	2399	2399	981	408
367864	2399	2399	981	408
367874	2399	2399	981	408
367884	2399	2399	981	408
367894	2399	2399	981	408
367904	2399	2399	981	408
367914	2399	2399	981	408
367924	2399	2399	981	408
367934	2399	2399	981	408
367944	2399	2399	981	408
367954	2399	2399	981	408
367964	2399	2399	981	408
367974	2399	2399	981	408
367984	2399	2399	981	408
367994	2399	2399	981	408
368004	2399	2399	981	408
368014	2399	2399	981	408
368024	2399	2399	981	408
368034	2399	2399	981	408
368044	2399	2399	981	408
368054	2399	2399	981	408
368064	2399	2399	981	408
368074	2399	2399	981	408
368084	2399	2399	981	408
368094	2399	2399	981	408
368104	2399	2399	981	408
368114	2399	2399	981	408
368124	2399	2399	981	408
368134	2399	2399	981	408
368144	2399	2399	981	408
368154	2399	2399	981	408
368164	2399	2399	981	408
368174	2399	2399	981	408
368184	2399	2399	981	408
368194	2399	2399	981	408
368204	2399	2399	981	408
368214	2399	2399	981	408
368224	2399	2399	981	408
368234	2399	2399	981	408
368244	2399	2399	981	408
368254	2399	2399	981	408
368264	2399	2399	981	408
368274	2399	2399	981	408
368284	2399	2399	981	408
368294	2399	2399	981	408
368304	2399	2399	981	408
368314	2399	2399	981	408
368324	2399	2399	981	408
368334	2399	2399	981	408
368344	2399	2399	981	408
368354	2399	2399	981	408
368364	2399	2399	981	408
368374	2399	2399	981	408
368384	2399	2399	981	408
368394	2399	2399	981	408
368404	2399	2399	981	408
368414	2399	2399	981	408
368424	2399	2399	981	408
368434	2399	2399	981	408
368444	2399	2399	981	408
368454	2399	2399	981	408
368464	2399	2399	981	408
368474	2399	2399	981	408
368484	2399	2399	981	408
368494	2399	2399	981	408
368504	2399	2399	981	408
368514	2399	2399	981	408
368524	2399	2399	981	408
368534	2399	2399	981	408
368544	2399	2399	981	408
368554	2399	2399	981	408
368564	2399	2399	981	408
368574	2399	2399	981	408
368584	2399	2399	981	408
368594	2399	2399	981	408
368604	2399	2399	981	408
368614	2399	2399	981	408
368624	2399	2399	981	408
368634	2399	2399	981	408
368644	2399	2399	981	408
368654	2399	2399	981	408
368664	2399	2399	981	408
368674	2399	2399	981	408
368684	2399	2399	981	408
368694	2399	2399	981	408
368704	2399	2399	981	408
368714	2399	2399	981	408
368724	2399	2399	981	408
368734	2399	2399	981	408
368744	2399	2399	981	408
368754	2399	2399	981	408
368764	2399	2399	981	408
368774	2399	2399	981	408
368784	2399	2399	981	408
368794	2399	2399	981	408
368804	2399	2399	981	408
368814	2399	2399	981	408
368824	2399	2399	981	408
368834	2399	2399	981	408
368844	2399	2399	981	408
368854	2399	2399	981	408
368864	2399	2399	981	408
368874	2399	2399	981	408
368884	2399	2399	981	408
368893	2399	2399	981	408
368903	2399	2399	981	408
368913	2399	2399	981	408
368923	2399	2399	981	408
368933	2399	2399	981	408
368943	2399	2399	981	408
368953	2399	2399	981	408
368963	2399	2399	981	408
368973	2399	2399	981	408
368983	2399	2399	981	408
368993	2399	2399	981	408
369003	2399	2399	981	408
369013	2399	2399	981	408
369023	2399	2399	981	408
369033	2399	2399	981	408
369043	2399	2399	981	408
369053	2399	2399	981	408
369063	2399	2399	981	408
369073	2399	2399	981	408
369083	2399	2399	981	408
369093	2399	2399	981	408
369103	2399	2399	981	408
369113	2399	2399	981	408
369123	2399	2399	981	408
369133	2399	2399	981	408
369143	2399	2399	981	408
369183	280	280	934	396
369193	280	280	934	396
369203	280	280	934	396
369213	280	280	934	396
369223	280	280	934	396
369233	280	280	934	396
369243	280	280	934	396
369253	280	280	934	396
369263	280	280	934	396
369273	280	280	934	396
369283	280	280	934	396
369293	280	280	934	396
369303	280	280	934	396
369313	280	280	934	396
369323	280	280	934	396
369333	280	280	934	396
369343	280	280	934	396
369353	280	280	934	396
369363	280	280	934	396
369373	280	280	934	396
369383	280	280	934	396
369393	280	280	934	396
369403	280	280	934	396
369413	280	280	934	396
369423	280	280	934	396
369433	280	280	934	396
369443	280	280	934	396
369453	280	280	934	396
369793	100	100	929	89
369803	100	100	929	89
369813	100	100	929	89
369823	100	100	929	89
369833	100	100	929	89
369843	100	100	929	89
369853	100	100	929	89
369863	100	100	929	89
369873	100	100	929	89
369883	100	100	929	89
369923	300	300	945	116
369933	300	300	945	116
369943	300	300	945	116
369953	300	300	945	116
369963	300	300	945	116
369973	300	300	945	116
369983	300	300	945	116
369993	300	300	945	116
370003	300	300	945	116
370013	300	300	945	116
370023	300	300	945	116
370033	300	300	945	116
370043	300	300	945	116
370053	300	300	945	116
370063	300	300	945	116
370073	300	300	945	116
370083	300	300	945	116
370093	300	300	945	116
370103	300	300	945	116
370113	300	300	945	116
370123	300	300	945	116
370133	300	300	945	116
370143	300	300	945	116
370153	300	300	945	116
370163	300	300	945	116
370173	300	300	945	116
370183	300	300	945	116
370193	300	300	945	116
370203	300	300	945	116
370213	300	300	945	116
370243	110	110	955	157
370253	110	110	955	157
370263	110	110	955	157
370273	110	110	955	157
370283	110	110	955	157
370293	110	110	955	157
370303	110	110	955	157
370313	110	110	955	157
370323	110	110	955	157
370333	110	110	955	157
370343	110	110	955	157
370403	290	290	940	266
370413	290	290	940	266
370423	290	290	940	266
370433	290	290	940	266
370443	290	290	940	266
370453	290	290	940	266
370463	290	290	940	266
370473	290	290	940	266
370483	290	290	940	266
370493	290	290	940	266
370503	290	290	940	266
370513	290	290	940	266
370523	290	290	940	266
370533	290	290	940	266
370543	290	290	940	266
370553	290	290	940	266
370563	290	290	940	266
370573	290	290	940	266
370583	290	290	940	266
370592	290	290	940	266
370602	290	290	940	266
370612	290	290	940	266
370622	290	290	940	266
370632	290	290	940	266
370642	290	290	940	266
370652	290	290	940	266
370662	290	290	940	266
370672	290	290	940	266
370682	290	290	940	266
370752	1419	1419	975	149
370762	1419	1419	975	149
370772	1419	1419	975	149
370782	1419	1419	975	149
370792	1419	1419	975	149
370802	1419	1419	975	149
370812	1419	1419	975	149
370822	1419	1419	975	149
370832	1419	1419	975	149
370842	1419	1419	975	149
370852	1419	1419	975	149
370862	1419	1419	975	149
370872	1419	1419	975	149
370882	1419	1419	975	149
370892	1419	1419	975	149
370902	1419	1419	975	149
370912	1419	1419	975	149
370922	1419	1419	975	149
370932	1419	1419	975	149
370942	1419	1419	975	149
370952	1419	1419	975	149
370962	1419	1419	975	149
370972	1419	1419	975	149
370982	1419	1419	975	149
370992	1419	1419	975	149
371002	1419	1419	975	149
371012	1419	1419	975	149
371022	1419	1419	975	149
371032	1419	1419	975	149
371042	1419	1419	975	149
371052	1419	1419	975	149
371062	1419	1419	975	149
371072	1419	1419	975	149
371082	1419	1419	975	149
371092	1419	1419	975	149
371102	1419	1419	975	149
371112	1419	1419	975	149
371122	1419	1419	975	149
371132	1419	1419	975	149
371142	1419	1419	975	149
371152	1419	1419	975	149
371162	1419	1419	975	149
371172	1419	1419	975	149
371182	1419	1419	975	149
371192	1419	1419	975	149
371202	1419	1419	975	149
371212	1419	1419	975	149
371222	1419	1419	975	149
371232	1419	1419	975	149
371242	1419	1419	975	149
371252	1419	1419	975	149
371262	1419	1419	975	149
371272	1419	1419	975	149
371282	1419	1419	975	149
371292	1419	1419	975	149
371302	1419	1419	975	149
371312	1419	1419	975	149
371322	1419	1419	975	149
371332	1419	1419	975	149
371342	1419	1419	975	149
371352	1419	1419	975	149
371362	1419	1419	975	149
371372	1419	1419	975	149
371382	1419	1419	975	149
371392	1419	1419	975	149
371402	1419	1419	975	149
371412	1419	1419	975	149
371422	1419	1419	975	149
371432	1419	1419	975	149
371442	1419	1419	975	149
371452	1419	1419	975	149
371462	1419	1419	975	149
371472	1419	1419	975	149
371482	1419	1419	975	149
371492	1419	1419	975	149
371502	1419	1419	975	149
371512	1419	1419	975	149
371522	1419	1419	975	149
371532	1419	1419	975	149
371542	1419	1419	975	149
371552	1419	1419	975	149
371562	1419	1419	975	149
371572	1419	1419	975	149
371582	1419	1419	975	149
371592	1419	1419	975	149
371602	1419	1419	975	149
371612	1419	1419	975	149
371622	1419	1419	975	149
371632	1419	1419	975	149
371642	1419	1419	975	149
371652	1419	1419	975	149
371662	1419	1419	975	149
371672	1419	1419	975	149
371682	1419	1419	975	149
371692	1419	1419	975	149
371702	1419	1419	975	149
371712	1419	1419	975	149
371722	1419	1419	975	149
371732	1419	1419	975	149
371742	1419	1419	975	149
371752	1419	1419	975	149
371762	1419	1419	975	149
371772	1419	1419	975	149
371782	1419	1419	975	149
371792	1419	1419	975	149
371802	1419	1419	975	149
371812	1419	1419	975	149
371822	1419	1419	975	149
371832	1419	1419	975	149
371842	1419	1419	975	149
371852	1419	1419	975	149
371862	1419	1419	975	149
371872	1419	1419	975	149
371882	1419	1419	975	149
371892	1419	1419	975	149
371902	1419	1419	975	149
371912	1419	1419	975	149
371922	1419	1419	975	149
371932	1419	1419	975	149
371942	1419	1419	975	149
371952	1419	1419	975	149
371962	1419	1419	975	149
371972	1419	1419	975	149
371982	1419	1419	975	149
371992	1419	1419	975	149
372002	1419	1419	975	149
372012	1419	1419	975	149
372022	1419	1419	975	149
372032	1419	1419	975	149
372042	1419	1419	975	149
372052	1419	1419	975	149
372062	1419	1419	975	149
372072	1419	1419	975	149
372082	1419	1419	975	149
372092	1419	1419	975	149
372102	1419	1419	975	149
372112	1419	1419	975	149
372122	1419	1419	975	149
372132	1419	1419	975	149
372142	1419	1419	975	149
372152	1419	1419	975	149
372162	1419	1419	975	149
372202	430	430	967	136
372212	430	430	967	136
372222	430	430	967	136
372232	430	430	967	136
372242	430	430	967	136
372252	430	430	967	136
372262	430	430	967	136
372271	430	430	967	136
372281	430	430	967	136
372291	430	430	967	136
372301	430	430	967	136
372311	430	430	967	136
372321	430	430	967	136
372331	430	430	967	136
372341	430	430	967	136
372351	430	430	967	136
372361	430	430	967	136
372371	430	430	967	136
372381	430	430	967	136
372391	430	430	967	136
372401	430	430	967	136
372411	430	430	967	136
372421	430	430	967	136
372431	430	430	967	136
372441	430	430	967	136
372451	430	430	967	136
372461	430	430	967	136
372471	430	430	967	136
372481	430	430	967	136
